50
0	3 7 8 10 13 21 36 40 42 45 
1	2 5 6 8 9 21 22 23 25 33 42 43 
2	1 7 11 20 29 33 38 39 40 
3	0 6 19 22 23 26 28 29 31 32 33 34 36 37 40 41 42 46 47 48 49 
4	15 17 18 20 21 24 25 27 29 31 33 40 42 47 48 
5	1 6 12 21 25 27 33 38 40 47 49 
6	1 3 5 9 11 13 14 19 23 25 30 31 33 34 35 40 46 48 49 
7	0 2 13 16 33 36 46 47 
8	0 1 10 18 23 36 45 46 47 
9	1 6 12 14 17 20 21 26 27 28 29 32 33 40 
10	0 8 13 14 16 28 30 38 40 41 48 
11	2 6 12 14 16 26 28 29 31 33 42 44 45 47 48 
12	5 9 11 14 18 19 20 21 22 24 28 30 32 35 37 39 40 41 42 43 44 47 
13	0 6 7 10 20 21 23 24 26 27 28 32 35 36 37 40 41 45 49 
14	6 9 10 11 12 24 29 33 37 39 
15	4 33 35 40 43 47 
16	7 10 11 21 22 30 33 40 42 45 
17	4 9 23 29 30 33 37 39 48 
18	4 8 12 24 27 29 30 32 33 36 40 42 49 
19	3 6 12 21 24 25 26 30 33 40 44 
20	2 4 9 12 13 21 24 27 30 32 33 39 40 41 47 48 
21	0 1 4 5 9 12 13 16 19 20 22 26 28 29 33 38 40 42 44 45 48 
22	1 3 12 16 21 32 36 41 45 
23	1 3 6 8 13 17 24 25 28 29 46 
24	4 12 13 14 18 19 20 23 33 36 
25	1 4 5 6 19 23 27 29 35 43 44 45 49 
26	3 9 11 13 19 21 32 33 36 40 44 49 
27	4 5 9 13 18 20 25 28 30 31 32 33 35 
28	3 9 10 11 12 13 21 23 27 28 32 33 34 40 42 45 47 
29	2 3 4 9 11 14 17 18 21 23 25 30 32 33 37 40 41 43 45 47 48 49 
30	6 10 12 16 17 18 19 20 27 29 31 33 34 37 40 43 44 46 
31	3 4 6 11 27 30 40 41 43 
32	3 9 12 13 18 20 22 26 27 28 29 43 
33	1 2 3 4 5 6 7 9 11 14 15 16 17 18 19 20 21 24 26 27 28 29 30 35 36 39 40 41 42 43 44 46 48 49 
34	3 6 28 30 42 45 48 
35	6 12 13 15 25 27 33 36 39 40 46 
36	0 3 7 8 13 18 22 24 26 33 35 38 40 41 42 46 47 
37	3 12 13 14 17 29 30 41 42 46 
38	2 5 10 21 36 48 
39	2 12 14 17 20 33 35 40 43 45 46 47 
40	0 2 3 4 5 6 9 10 12 13 15 16 18 19 20 21 26 28 29 30 31 33 35 36 39 42 43 44 45 47 
41	3 10 12 13 20 22 29 31 33 36 37 43 44 46 48 
42	0 1 3 4 11 12 16 18 21 28 33 34 36 37 40 45 46 47 49 
43	1 12 15 25 29 30 31 32 33 39 40 41 
44	11 12 19 21 25 26 30 33 40 41 47 
45	0 8 11 13 16 21 22 25 28 29 34 39 40 42 47 48 
46	3 6 7 8 23 30 33 35 36 37 39 41 42 
47	3 4 5 7 8 11 12 15 20 28 29 36 39 40 42 44 45 48 
48	3 4 6 10 11 17 20 21 29 33 34 38 41 45 47 49 
49	3 5 6 13 18 25 26 29 33 42 48 

