50
0	1 7 14 16 17 21 31 38 43 47 48 49 
1	0 5 6 7 8 10 11 12 13 14 15 18 20 22 23 25 27 28 29 30 31 33 34 36 37 39 40 42 43 45 48 49 
2	4 5 7 9 10 11 12 14 15 17 19 21 24 25 27 28 29 32 33 37 38 40 41 42 46 48 
3	4 7 8 10 14 19 29 31 32 34 39 40 
4	2 3 8 9 10 11 12 16 22 29 31 34 40 44 45 46 
5	1 2 9 15 20 28 33 38 45 
6	1 10 18 24 30 34 39 40 44 45 
7	0 1 2 3 10 11 13 23 40 41 
8	1 3 4 16 22 23 25 30 31 32 37 41 45 46 48 49 
9	2 4 5 10 16 17 30 34 35 38 41 43 45 48 
10	1 2 3 4 6 7 9 14 22 25 29 34 38 40 41 43 45 
11	1 2 4 7 13 20 23 25 31 34 35 40 41 42 47 49 
12	1 2 4 18 21 25 27 28 36 40 43 45 49 
13	1 7 11 17 30 31 40 
14	0 1 2 3 10 15 16 19 21 26 30 34 37 38 44 47 
15	1 2 5 14 16 18 19 23 25 27 32 33 40 41 43 44 45 
16	0 4 8 9 14 15 18 19 22 24 27 31 36 39 40 45 47 49 
17	0 2 9 13 20 34 38 39 40 44 46 47 49 
18	1 6 12 15 16 19 24 25 31 32 34 40 42 45 46 
19	2 3 14 15 16 18 28 40 42 45 46 
20	1 5 11 17 40 45 
21	0 2 12 14 23 29 31 32 33 36 38 44 
22	1 4 8 10 16 32 34 36 40 48 
23	1 7 8 11 15 21 24 25 26 30 32 33 35 38 48 
24	2 6 16 18 23 28 38 39 40 
25	1 2 8 10 11 12 15 18 23 26 27 29 30 31 32 33 34 40 43 44 49 
26	14 23 25 27 28 34 39 40 42 45 
27	1 2 12 15 16 25 26 29 32 35 38 40 45 
28	1 2 5 12 19 24 26 40 42 44 47 48 
29	1 2 3 4 10 21 25 27 32 34 38 40 41 46 
30	1 6 8 9 13 14 23 25 31 33 40 
31	0 1 3 4 8 11 13 16 18 21 25 30 35 39 40 42 43 44 45 
32	2 3 8 15 18 21 22 23 25 27 29 36 41 47 
33	1 2 5 15 21 23 25 30 35 40 43 44 45 48 
34	1 3 4 6 9 10 11 14 17 18 22 25 26 29 35 36 37 38 40 43 45 
35	9 11 23 27 31 33 34 43 45 
36	1 12 16 21 22 32 34 37 41 42 
37	1 2 8 14 34 36 38 40 44 45 
38	0 2 5 9 10 14 17 21 23 24 27 29 34 37 40 41 43 45 46 48 49 
39	1 3 6 16 17 24 26 31 47 49 
40	1 2 3 4 6 7 10 11 12 13 15 16 17 18 19 20 22 24 25 26 27 28 29 30 31 33 34 37 38 41 42 43 45 49 
41	2 7 8 9 10 11 15 29 32 36 38 40 43 45 48 49 
42	1 2 11 18 19 26 28 31 36 40 
43	0 1 9 10 12 15 25 31 33 34 35 38 40 41 45 
44	4 6 14 15 17 21 25 28 31 33 37 45 
45	1 4 5 6 8 9 10 12 15 16 18 19 20 26 27 31 33 34 35 37 38 40 41 43 44 46 47 
46	2 4 8 17 18 19 29 38 45 
47	0 11 14 16 17 28 32 39 45 49 
48	0 1 2 8 9 22 23 28 33 38 41 49 
49	0 1 8 11 12 16 17 25 38 39 40 41 47 48 

