50
0	2 3 4 5 9 10 13 15 16 26 30 31 32 34 38 39 43 
1	3 9 10 11 25 28 30 32 41 48 
2	0 3 6 10 11 12 13 17 28 30 33 36 38 41 46 
3	0 1 2 6 9 24 25 30 32 33 38 39 41 
4	0 10 12 13 19 20 23 26 30 31 36 38 42 
5	0 11 20 26 33 36 38 42 43 45 
6	2 3 11 12 15 18 21 23 27 28 31 32 37 38 40 
7	8 9 10 17 20 23 25 30 32 40 49 
8	7 9 10 18 19 21 23 26 38 39 46 48 49 
9	0 1 3 7 8 10 12 14 15 17 18 21 22 28 30 31 33 34 35 36 37 38 39 40 41 43 45 46 47 48 49 
10	0 1 2 4 7 8 9 11 15 18 19 21 22 24 26 30 32 33 36 38 41 44 45 47 
11	1 2 5 6 10 12 15 25 26 28 30 31 38 39 40 44 46 
12	2 4 6 9 11 13 14 18 20 22 30 31 38 40 42 47 49 
13	0 2 4 12 39 45 49 
14	9 12 18 19 21 24 25 30 37 
15	0 6 9 10 11 20 22 30 32 38 46 48 49 
16	0 17 19 23 30 34 35 38 39 
17	2 7 9 16 19 21 25 28 29 30 33 38 45 
18	6 8 9 10 12 14 22 30 32 35 38 48 
19	4 8 10 14 16 17 21 23 30 32 38 41 44 45 
20	4 5 7 12 15 24 25 30 32 33 43 49 
21	6 8 9 10 14 17 19 24 25 30 31 35 39 41 46 49 
22	9 10 12 15 18 23 26 28 30 32 34 36 38 41 43 44 
23	4 6 7 8 16 19 22 25 35 44 48 49 
24	3 10 14 20 21 35 38 40 41 42 
25	1 3 7 11 14 17 20 21 23 27 30 33 40 45 47 48 
26	0 4 5 8 10 11 22 30 35 36 37 38 39 40 42 
27	6 25 29 30 32 36 38 40 41 49 
28	1 2 6 9 11 17 22 30 35 38 41 42 48 
29	17 27 38 39 
30	0 1 2 3 4 7 9 10 11 12 14 15 16 17 18 19 20 21 22 25 26 27 28 31 32 33 34 35 36 37 39 41 42 43 44 45 49 
31	0 4 6 9 11 12 21 30 33 38 41 43 44 49 
32	0 1 3 6 7 10 15 18 19 20 22 27 30 34 38 39 41 43 49 
33	2 3 5 9 10 17 20 25 30 31 35 40 41 44 47 
34	0 9 16 22 30 32 39 40 41 44 46 48 
35	9 16 18 21 23 24 26 28 30 33 
36	2 4 5 9 10 22 26 27 30 41 46 
37	6 9 14 26 30 40 49 
38	0 2 3 4 5 6 8 9 10 11 12 15 16 17 18 19 22 24 26 27 28 29 31 32 39 40 43 45 46 47 49 
39	0 3 8 9 11 13 16 21 26 29 30 32 34 38 47 
40	6 7 9 11 12 24 25 26 27 33 34 37 38 41 42 43 45 48 
41	1 2 3 9 10 19 21 22 24 27 28 30 31 32 33 34 36 40 42 43 44 47 
42	4 5 12 24 26 28 30 40 41 43 44 46 
43	0 5 9 20 22 30 31 32 38 40 41 42 
44	10 11 19 22 23 30 31 33 34 41 42 
45	5 9 10 13 17 19 25 30 38 40 
46	2 8 9 11 15 21 34 36 38 42 
47	9 10 12 25 33 38 39 41 49 
48	1 8 9 15 18 23 25 28 34 40 
49	7 8 9 12 13 15 20 21 23 27 30 31 32 37 38 47 

