50
0	12 14 17 27 30 35 36 42 44 46 
1	4 5 6 8 16 20 25 30 33 34 35 38 39 44 46 
2	6 8 14 30 31 35 41 43 44 45 48 
3	8 10 11 12 17 19 20 21 30 31 32 34 36 38 39 43 47 
4	1 19 21 26 30 39 43 
5	1 8 14 19 20 30 32 36 43 48 
6	1 2 8 9 10 11 15 16 26 28 29 30 31 39 45 46 48 
7	11 21 23 25 26 30 34 35 38 39 42 43 46 47 
8	1 2 3 5 6 9 15 18 21 23 26 29 30 32 33 34 38 39 42 45 46 48 
9	6 8 14 17 20 25 32 33 34 36 39 
10	3 6 13 14 19 30 32 39 47 48 
11	3 6 7 16 20 21 26 28 29 32 33 34 35 37 39 41 42 46 47 48 
12	0 3 20 22 23 25 35 40 45 48 49 
13	10 17 24 26 35 37 44 46 47 49 
14	0 2 5 9 10 16 24 30 31 35 39 
15	6 8 16 21 33 35 39 47 
16	1 6 11 14 15 18 19 25 30 33 35 36 39 42 45 48 49 
17	0 3 9 13 20 35 37 39 42 44 45 46 47 
18	8 16 19 21 23 39 43 
19	3 4 5 10 16 18 24 27 28 29 32 35 39 40 43 44 48 49 
20	1 3 5 9 11 12 17 26 28 32 35 39 46 
21	3 4 7 8 11 15 18 23 24 26 30 33 35 39 43 
22	12 26 32 36 37 39 40 41 42 45 46 
23	7 8 12 18 21 35 
24	13 14 19 21 26 39 41 
25	1 7 9 12 16 33 34 35 36 38 39 41 45 
26	4 6 7 8 11 13 20 21 22 24 29 33 34 35 36 42 46 48 
27	0 19 30 31 40 45 49 
28	6 11 19 20 31 39 43 44 46 47 
29	6 8 11 19 26 30 34 35 39 40 41 46 
30	0 1 2 3 4 5 6 7 8 10 14 16 21 27 29 31 33 35 39 40 
31	2 3 6 14 27 28 30 34 39 46 
32	3 5 8 9 10 11 19 20 22 33 35 39 40 45 46 49 
33	1 8 9 11 15 16 21 25 26 30 32 34 35 38 39 42 45 47 48 
34	1 3 7 8 9 11 25 26 29 31 33 39 43 47 
35	0 1 2 7 11 12 13 14 15 16 17 19 20 21 23 25 26 29 30 32 33 36 37 38 40 41 43 45 46 47 48 
36	0 3 5 9 16 22 25 26 35 43 44 45 
37	11 13 17 22 35 39 41 42 48 
38	1 3 7 8 25 33 35 39 42 44 46 
39	1 3 4 6 7 8 9 10 11 14 15 16 17 18 19 20 21 22 24 25 28 29 30 31 32 33 34 37 38 40 41 42 43 44 45 46 47 49 
40	12 19 22 27 29 30 32 35 39 41 45 46 49 
41	2 11 22 24 25 29 35 37 39 40 46 
42	0 7 8 11 16 17 22 26 33 37 38 39 43 
43	2 3 4 5 7 18 19 21 28 34 35 36 39 42 46 47 
44	0 1 2 13 17 19 28 36 38 39 45 46 
45	2 6 8 12 16 17 22 25 27 32 33 35 36 39 40 44 46 49 
46	0 1 6 7 8 11 13 17 20 22 26 28 29 31 32 35 38 39 40 41 43 44 45 48 49 
47	3 7 10 11 13 15 17 28 33 34 35 39 43 
48	2 5 6 8 10 11 12 16 19 26 33 35 37 46 
49	12 13 16 19 27 32 39 40 45 46 

