50
0	1 6 7 9 12 15 16 24 26 30 36 38 
1	0 2 4 5 6 7 8 10 11 13 19 20 21 22 25 28 30 31 35 37 38 41 42 43 44 46 47 48 49 
2	1 8 9 14 17 18 19 22 25 26 28 45 47 49 
3	4 13 17 18 23 24 25 28 34 43 
4	1 3 5 6 8 9 10 11 13 14 16 18 20 22 25 26 27 31 42 43 45 46 47 48 49 
5	1 4 7 9 14 17 24 25 27 39 42 45 
6	0 1 4 7 8 11 15 18 19 20 22 25 26 27 29 32 33 37 38 39 43 44 45 47 
7	0 1 5 6 8 9 10 15 16 17 18 22 23 24 25 26 28 29 30 33 35 36 38 39 40 41 46 48 49 
8	1 2 4 6 7 12 16 17 18 19 25 39 40 41 
9	0 2 4 5 7 12 13 15 16 21 24 26 29 31 34 36 38 39 40 41 46 
10	1 4 7 15 17 19 22 25 26 30 32 37 39 43 44 46 49 
11	1 4 6 13 14 15 16 18 21 24 25 26 28 31 36 39 43 47 
12	0 8 9 22 24 25 29 30 32 
13	1 3 4 9 11 14 16 18 20 21 24 32 34 36 39 42 45 
14	2 4 5 11 13 15 25 29 31 32 39 40 47 49 
15	0 6 7 9 10 11 14 16 17 18 21 24 25 26 29 31 32 33 34 39 41 42 44 49 
16	0 4 7 8 9 11 13 15 17 18 20 21 24 25 27 29 32 36 38 39 40 42 43 47 
17	2 3 5 7 8 10 15 16 19 24 25 27 28 30 36 37 41 44 45 47 
18	2 3 4 6 7 8 11 13 15 16 19 23 25 27 30 34 35 36 38 40 43 44 46 
19	1 2 6 8 10 17 18 22 26 30 39 48 
20	1 4 6 13 16 25 29 39 40 47 
21	1 9 11 13 15 16 26 35 36 42 43 49 
22	1 2 4 6 7 10 12 19 27 38 41 43 
23	3 7 18 25 27 30 43 
24	0 3 5 7 9 11 12 13 15 16 17 25 27 28 32 33 37 39 42 48 
25	1 2 3 4 5 6 7 8 10 11 12 14 15 16 17 18 20 23 24 26 27 28 29 31 33 34 35 39 40 41 42 43 44 45 46 47 48 49 
26	0 2 4 6 7 9 10 11 15 19 21 25 27 32 39 42 44 46 
27	4 5 6 16 17 18 22 23 24 25 26 28 29 30 31 33 37 39 45 
28	1 2 3 7 11 17 24 25 27 28 29 31 38 39 41 47 
29	6 7 9 12 14 15 16 20 25 27 28 32 33 38 40 42 43 44 46 47 48 49 
30	0 1 7 10 12 17 18 19 23 27 31 39 43 
31	1 4 9 11 14 15 25 27 28 30 33 39 40 41 43 46 
32	6 10 12 13 14 15 16 24 26 29 35 39 41 47 48 
33	6 7 15 24 25 27 29 31 36 37 38 39 40 45 47 
34	3 9 13 15 18 25 39 42 
35	1 7 18 21 25 32 36 40 48 
36	0 7 9 11 13 16 17 18 21 33 35 47 48 49 
37	1 6 10 17 24 27 33 39 
38	0 1 6 7 9 16 18 22 28 29 33 39 47 
39	5 6 7 8 9 10 11 13 14 15 16 19 20 24 25 26 27 28 30 31 32 33 34 37 38 43 44 46 48 
40	7 8 9 14 16 18 20 25 29 31 33 35 44 45 47 
41	1 7 8 9 15 17 22 25 28 31 32 43 
42	1 4 5 13 15 16 21 24 25 26 29 34 43 46 
43	1 3 4 6 10 11 16 18 21 22 23 25 29 30 31 39 41 42 44 45 
44	1 6 10 15 17 18 25 26 29 39 40 43 46 47 49 
45	2 4 5 6 13 17 25 27 33 40 43 
46	1 4 7 9 10 18 25 26 29 31 39 42 44 
47	1 2 4 6 11 14 16 17 20 25 28 29 32 33 36 38 40 44 49 
48	1 4 7 19 24 25 29 32 35 36 39 49 
49	1 2 4 7 10 14 15 21 25 29 36 44 47 48 

