50
0	2 7 17 24 25 34 35 37 40 43 
1	2 8 13 15 20 24 28 31 33 39 41 42 43 46 
2	0 1 10 12 13 14 35 37 46 48 49 
3	9 10 12 17 20 29 31 37 39 40 43 46 48 
4	12 16 24 25 34 47 
5	10 30 43 44 47 49 
6	16 18 26 32 37 40 46 47 48 49 
7	0 8 16 17 20 37 41 47 48 
8	1 7 11 16 22 36 39 40 46 48 49 
9	3 13 15 20 25 29 30 37 48 
10	2 3 5 17 18 21 26 33 35 37 39 40 43 47 48 
11	8 12 14 33 37 42 44 47 49 
12	2 3 4 11 16 21 23 25 32 40 44 
13	1 2 9 18 23 26 29 30 32 37 42 
14	2 11 16 17 19 23 27 37 39 
15	1 9 18 20 21 22 26 31 37 40 44 
16	4 6 7 8 12 14 18 20 23 27 35 36 37 42 44 45 49 
17	0 3 7 10 14 20 26 30 31 39 45 
18	6 10 13 15 16 19 30 31 33 35 36 37 38 40 42 44 45 46 
19	14 18 25 28 29 39 47 48 
20	1 3 7 9 15 16 17 23 25 31 32 37 40 43 46 47 49 
21	10 12 15 24 29 35 37 41 45 48 
22	8 15 25 26 32 34 36 37 44 45 
23	12 13 14 16 20 28 33 37 43 45 
24	0 1 4 21 27 29 37 42 
25	0 4 9 12 19 20 22 26 27 32 33 34 37 38 44 49 
26	6 10 13 15 17 22 25 27 33 37 38 
27	14 16 24 25 26 30 31 39 48 49 
28	1 19 23 34 45 48 
29	3 9 13 19 21 24 39 48 49 
30	5 9 13 17 18 27 31 32 37 38 49 
31	1 3 15 17 18 20 27 30 35 37 48 
32	6 12 13 20 22 25 30 37 49 
33	1 10 11 18 23 25 26 43 46 48 
34	0 4 22 25 28 37 38 40 45 
35	0 2 10 16 18 21 31 36 37 40 41 46 47 49 
36	8 16 18 22 35 38 40 44 48 
37	0 2 3 6 7 9 10 11 13 14 15 16 18 20 21 22 23 24 25 26 30 31 32 34 35 38 40 41 42 44 46 47 
38	18 25 26 30 34 36 37 43 45 
39	1 3 8 10 14 17 19 27 29 45 
40	0 3 6 8 10 12 15 18 20 34 35 36 37 42 43 44 
41	1 7 21 35 37 45 46 49 
42	1 11 13 16 18 24 37 40 48 
43	0 1 3 5 10 20 23 33 38 40 45 49 
44	5 11 12 15 16 18 22 25 36 37 40 45 49 
45	16 17 18 21 22 23 28 34 38 39 41 43 44 
46	1 2 3 6 8 18 20 33 35 37 41 48 
47	4 5 6 7 10 11 19 20 35 37 
48	2 3 6 7 8 9 10 19 21 27 28 29 31 33 36 42 46 49 
49	2 5 6 8 11 16 20 25 27 29 30 32 35 41 43 44 48 

