50
0	2 15 16 18 24 32 36 44 
1	5 6 8 11 15 20 21 32 44 
2	0 4 5 19 30 31 43 46 
3	8 11 20 23 25 26 27 30 46 
4	2 13 14 34 36 40 45 46 47 48 
5	1 2 7 13 21 30 32 42 46 
6	1 8 11 12 13 17 20 22 23 25 26 33 34 39 43 44 46 47 
7	5 17 18 20 24 34 35 38 45 46 
8	1 3 6 16 17 23 30 34 38 41 46 
9	10 11 12 13 15 18 21 22 24 26 33 36 37 40 43 49 
10	9 11 20 31 34 35 38 45 46 47 
11	1 3 6 9 10 18 23 28 35 37 40 42 43 45 47 49 
12	6 9 13 15 17 18 20 25 27 28 31 39 49 
13	4 5 6 9 12 30 35 36 40 42 44 47 
14	4 19 26 27 32 41 43 46 49 
15	0 1 9 12 16 18 20 25 29 30 34 36 45 
16	0 8 15 18 21 25 26 31 37 43 45 48 
17	6 7 8 12 22 25 34 35 36 39 42 46 49 
18	0 7 9 11 12 15 16 27 32 38 42 45 46 
19	2 14 21 26 31 32 33 36 43 46 47 
20	1 3 6 7 10 12 15 22 24 27 29 30 32 36 37 39 40 42 45 49 
21	1 5 9 16 19 25 27 32 35 43 45 
22	6 9 17 20 27 32 33 36 38 
23	3 6 8 11 26 32 39 43 47 49 
24	0 7 9 20 28 34 39 47 49 
25	3 6 12 15 16 17 21 28 31 32 37 39 44 49 
26	3 6 9 14 16 19 23 32 33 44 46 47 
27	3 12 14 18 20 21 22 34 36 39 45 46 
28	11 12 24 25 32 34 36 37 39 46 
29	15 20 37 46 49 
30	2 3 5 8 13 15 20 34 38 47 48 
31	2 10 12 16 19 25 34 43 45 47 
32	0 1 5 14 18 19 20 21 22 23 25 26 28 34 40 42 44 45 49 
33	6 9 19 22 26 36 42 45 46 47 
34	4 6 7 8 10 15 17 24 27 28 30 31 32 35 36 41 44 46 47 48 49 
35	7 10 11 13 17 21 34 44 47 
36	0 4 9 13 15 17 19 20 22 27 28 33 34 41 43 44 
37	9 11 16 20 25 28 29 41 45 46 47 49 
38	7 8 10 18 22 30 40 42 45 47 48 
39	6 12 17 20 23 24 25 27 28 40 46 48 
40	4 9 11 13 20 32 38 39 46 47 
41	8 14 34 36 37 46 47 49 
42	5 11 13 17 18 20 32 33 38 47 49 
43	2 6 9 11 14 16 19 21 23 31 36 47 
44	0 1 6 13 25 26 32 34 35 36 45 
45	4 7 10 11 15 16 18 20 21 27 31 32 33 37 38 44 47 
46	2 3 4 5 6 7 8 10 14 17 18 19 26 27 28 29 33 34 37 39 40 41 47 
47	4 6 10 11 13 19 23 24 26 30 31 33 34 35 37 38 40 41 42 43 45 46 48 
48	4 16 30 34 38 39 47 
49	9 11 12 14 17 20 23 24 25 29 32 34 37 41 42 

