50
0	2 3 4 7 26 38 
1	4 8 10 15 19 20 25 38 
2	0 3 4 8 12 16 17 19 23 31 35 41 48 
3	0 2 5 6 11 12 15 16 17 20 21 23 25 26 31 35 36 39 41 42 44 48 
4	0 1 2 6 8 10 11 12 15 16 17 18 20 22 23 24 25 26 28 30 31 32 33 36 40 42 43 45 46 49 
5	3 15 21 35 39 42 49 
6	3 4 9 17 25 33 35 38 45 
7	0 8 9 12 17 21 25 41 
8	1 2 4 7 12 15 16 18 19 24 28 31 33 36 39 40 43 49 
9	6 7 13 17 20 26 39 
10	1 4 26 32 33 34 40 
11	3 4 14 15 26 28 30 37 38 41 
12	2 3 4 7 8 13 15 17 27 32 34 37 46 
13	9 12 21 24 36 37 
14	11 15 17 23 27 29 34 36 40 45 
15	1 3 4 5 8 11 12 14 16 17 20 21 22 27 29 32 33 34 43 48 
16	2 3 4 8 15 17 22 23 25 27 40 48 49 
17	2 3 4 6 7 9 12 14 15 16 25 26 28 33 37 39 40 42 
18	4 8 24 26 36 38 39 
19	1 2 8 22 25 48 49 
20	1 3 4 9 15 24 
21	3 5 7 13 15 23 30 33 35 45 
22	4 15 16 19 23 44 47 
23	2 3 4 14 16 21 22 27 30 35 36 42 45 46 
24	4 8 13 18 20 41 45 
25	1 3 4 6 7 16 17 19 31 33 34 38 39 40 42 49 
26	0 3 4 9 10 11 17 18 34 42 43 
27	12 14 15 16 23 30 31 40 42 
28	4 8 11 17 28 34 37 40 41 46 49 
29	14 15 31 34 40 44 48 
30	4 11 21 23 27 40 46 47 
31	2 3 4 8 25 27 29 32 34 39 40 41 43 
32	4 10 12 15 31 35 44 
33	4 6 8 10 15 17 21 25 36 40 45 
34	10 12 14 15 25 26 28 29 31 44 
35	2 3 5 6 21 23 32 38 44 46 49 
36	3 4 8 13 14 18 23 33 38 39 43 49 
37	11 12 13 17 28 42 45 
38	0 1 6 11 18 25 35 36 42 
39	3 5 8 9 17 18 25 31 36 42 45 48 
40	4 8 10 14 16 17 25 27 28 29 30 31 33 43 44 45 46 47 48 49 
41	2 3 7 11 24 28 31 43 
42	3 4 5 17 23 25 26 27 37 38 39 
43	4 8 15 26 31 36 40 41 47 
44	3 22 29 32 34 35 40 
45	4 6 14 21 23 24 33 37 39 40 
46	4 12 23 28 30 35 40 48 
47	22 30 40 43 48 
48	2 3 15 16 19 29 39 40 46 47 
49	4 5 8 16 19 25 28 35 36 40 

