50
0	8 9 11 12 15 17 21 22 27 29 34 37 38 42 45 46 48 49 
1	4 10 11 12 21 25 27 35 36 37 46 49 
2	4 5 17 24 25 29 33 37 38 49 
3	8 11 13 15 21 25 26 35 38 45 
4	1 2 5 7 10 12 26 27 35 37 38 46 49 
5	2 4 8 9 10 11 13 15 24 25 27 32 34 37 42 43 46 49 
6	7 9 10 11 13 17 21 30 31 35 37 38 42 44 48 49 
7	4 6 9 12 14 17 18 21 22 30 35 38 40 45 
8	0 3 5 10 11 12 14 15 16 18 25 29 35 36 37 39 44 46 47 48 
9	0 5 6 7 16 17 19 22 25 27 30 36 38 41 
10	1 4 5 6 8 12 17 21 31 35 37 38 41 42 43 46 
11	0 1 3 5 6 8 12 13 14 28 35 37 38 41 49 
12	0 1 4 7 8 10 11 14 16 17 19 20 21 22 23 24 25 26 35 38 43 45 47 48 49 
13	3 5 6 11 18 36 37 38 46 49 
14	7 8 11 12 19 21 22 26 27 29 37 38 39 41 
15	0 3 5 8 17 18 21 23 24 29 35 38 39 42 48 
16	8 9 12 19 28 35 37 41 45 48 
17	0 2 6 7 9 10 12 15 28 34 35 37 38 39 46 
18	7 8 13 15 25 26 35 37 41 
19	9 12 14 16 21 30 36 38 48 49 
20	12 24 27 30 37 44 49 
21	0 1 3 6 7 10 12 14 15 19 24 26 27 32 33 38 43 44 45 48 
22	0 7 9 12 14 28 33 35 36 38 43 46 
23	12 15 28 31 32 38 39 40 
24	2 5 12 15 20 21 25 31 33 37 42 47 48 49 
25	1 2 3 5 8 9 12 18 24 27 32 35 40 45 47 
26	3 4 12 14 18 21 27 37 42 45 49 
27	0 1 4 5 9 14 20 21 25 26 34 35 37 39 41 45 47 49 
28	11 16 17 22 23 29 35 39 40 43 
29	0 2 8 14 15 28 31 32 38 40 44 46 49 
30	6 7 9 19 20 32 33 34 35 37 42 49 
31	6 10 23 24 29 32 36 37 40 44 45 
32	5 21 23 25 29 30 31 35 36 42 44 49 
33	2 21 22 24 30 35 37 38 42 
34	0 5 17 27 30 37 42 44 
35	1 3 4 6 7 8 10 11 12 15 16 17 18 22 25 27 28 30 32 33 38 39 41 43 44 45 49 
36	1 8 9 13 19 22 31 32 38 42 43 48 49 
37	0 1 2 4 5 6 8 10 11 13 14 16 17 18 20 24 26 27 30 31 33 34 38 46 48 49 
38	0 2 3 4 6 7 9 10 11 12 13 14 15 17 19 21 22 23 29 33 35 36 37 41 43 46 48 
39	8 14 15 17 23 27 28 35 45 49 
40	7 23 25 28 29 31 42 49 
41	9 10 11 14 16 18 27 35 38 49 
42	0 5 6 10 15 24 26 30 32 33 34 36 40 44 
43	5 10 12 21 22 28 35 36 38 49 
44	6 8 20 21 29 31 32 34 35 42 49 
45	0 3 7 12 16 21 25 26 27 31 35 39 46 
46	0 1 4 5 8 10 13 17 22 29 37 38 45 
47	8 12 24 25 27 48 49 
48	0 6 8 12 15 16 19 21 24 36 37 38 47 49 
49	0 1 2 4 5 6 11 12 13 19 20 24 26 27 29 30 32 35 36 37 39 40 41 43 44 47 48 

