50
0	1 3 5 6 9 10 23 26 30 44 48 
1	0 13 14 16 19 26 27 33 36 45 48 
2	10 19 27 31 43 46 47 
3	0 4 7 10 12 14 21 22 23 24 27 35 37 45 46 48 
4	3 9 12 15 20 22 25 27 29 30 36 37 44 45 46 
5	0 13 19 20 24 27 28 31 39 
6	0 8 9 12 13 18 19 24 26 44 
7	3 17 26 27 29 33 46 49 
8	6 15 21 25 27 34 43 46 
9	0 4 6 10 12 18 21 27 31 38 42 48 
10	0 2 3 9 13 18 20 21 27 30 31 32 38 39 40 45 
11	15 23 26 28 35 37 44 45 
12	3 4 6 9 21 24 27 28 31 35 42 45 
13	1 5 6 10 15 19 21 23 24 28 29 35 36 41 43 45 46 
14	1 3 17 18 19 24 26 31 
15	4 8 11 13 27 28 29 31 36 38 39 44 47 
16	1 17 21 23 26 27 30 32 37 40 42 46 47 48 
17	7 14 16 19 21 23 27 28 29 30 35 36 37 40 43 46 
18	6 9 10 14 22 27 33 35 41 48 
19	1 2 5 6 13 14 17 20 21 22 24 25 28 30 31 33 35 37 42 44 49 
20	4 5 10 19 23 27 33 40 49 
21	3 8 9 10 12 13 16 17 19 31 36 39 
22	3 4 18 19 23 27 30 34 36 41 
23	0 3 11 13 16 17 20 22 25 27 28 29 30 34 39 41 43 46 
24	3 5 6 12 13 14 19 25 26 27 29 31 32 34 41 42 45 48 
25	4 8 19 23 24 27 28 34 46 48 
26	0 1 6 7 11 14 16 24 27 29 45 46 
27	1 2 3 4 5 7 8 9 10 12 15 16 17 18 20 22 23 24 25 26 28 29 30 31 32 34 35 37 40 42 44 45 46 47 48 49 
28	5 11 12 13 15 17 19 23 25 27 34 37 42 
29	4 7 13 15 17 23 24 26 27 32 33 46 48 
30	0 4 10 16 17 19 22 23 27 31 36 39 46 
31	2 5 9 10 12 14 15 19 21 24 27 30 32 35 36 39 41 42 45 
32	10 16 24 27 29 31 35 44 49 
33	1 7 18 19 20 29 36 37 40 43 46 48 
34	8 22 23 24 25 27 28 47 48 49 
35	3 11 12 13 17 18 19 27 31 32 40 41 
36	1 4 13 15 17 21 22 30 31 33 41 42 45 46 
37	3 4 11 16 17 19 27 28 33 38 41 42 45 46 47 
38	9 10 15 37 42 44 
39	5 10 15 21 23 30 31 42 46 48 
40	10 16 17 20 27 33 35 43 44 45 46 48 49 
41	13 18 22 23 24 31 35 36 37 47 48 
42	9 12 16 19 24 27 28 31 36 37 38 39 44 
43	2 8 13 17 23 33 40 45 49 
44	0 4 6 11 15 19 27 32 38 40 42 
45	1 3 4 10 11 12 13 24 26 27 31 36 37 40 43 46 48 
46	2 3 4 7 8 13 16 17 23 25 26 27 29 30 33 36 37 39 40 45 47 48 49 
47	2 15 16 27 34 37 41 46 49 
48	0 1 3 9 16 18 24 25 27 29 33 34 39 40 41 45 46 
49	7 19 20 27 32 34 40 43 46 47 

