50
0	2 4 8 10 11 13 17 18 22 26 27 31 36 41 44 45 
1	4 8 13 18 22 23 28 34 39 41 42 46 
2	0 4 10 13 20 23 25 29 31 34 45 
3	4 5 6 7 8 9 11 12 13 14 15 16 17 19 20 21 22 24 26 28 29 30 32 34 35 36 37 38 41 42 43 45 46 47 
4	0 1 2 3 6 7 8 12 13 15 16 17 18 20 21 22 24 25 26 27 29 30 32 33 34 36 37 40 43 44 45 47 48 49 
5	3 13 16 23 24 26 28 36 39 43 46 47 
6	3 4 12 13 20 29 33 34 35 42 
7	3 4 13 17 25 26 32 34 36 39 40 42 46 
8	0 1 3 4 9 11 13 19 32 40 44 45 46 
9	3 8 12 19 23 24 28 29 33 39 43 46 48 
10	0 2 14 18 26 33 34 45 
11	0 3 8 13 16 17 19 25 34 39 42 47 
12	3 4 6 9 15 33 34 35 38 39 42 
13	0 1 2 3 4 5 6 7 8 11 15 16 17 18 21 23 24 25 26 27 28 31 32 33 36 38 39 42 43 45 46 47 48 49 
14	3 10 20 30 44 45 46 
15	3 4 12 13 19 25 27 36 44 45 46 
16	3 4 5 11 13 19 25 26 31 47 48 49 
17	0 3 4 7 11 13 19 21 22 26 34 39 44 45 46 
18	0 1 4 10 13 21 24 25 28 30 34 37 38 39 40 45 47 
19	3 8 9 11 15 16 17 20 25 29 31 32 34 38 39 43 46 47 49 
20	2 3 4 6 14 19 22 26 31 32 33 37 40 44 45 49 
21	3 4 13 17 18 22 26 30 45 49 
22	0 1 3 4 17 20 21 23 26 45 49 
23	1 2 5 9 13 22 32 44 45 
24	3 4 5 9 13 18 25 29 30 33 34 38 
25	2 4 7 11 13 15 16 18 19 24 27 32 34 35 41 42 49 
26	0 3 4 5 7 10 13 16 17 20 21 22 32 34 35 41 45 48 49 
27	0 4 13 15 25 30 34 36 39 44 48 
28	1 3 5 9 13 18 29 30 32 36 43 46 
29	2 3 4 6 9 19 24 28 31 35 37 38 41 48 49 
30	3 4 14 18 21 24 27 28 38 48 
31	0 2 13 16 19 20 29 45 47 48 49 
32	3 4 7 8 13 19 20 23 25 26 28 38 43 45 49 
33	4 6 9 10 12 13 20 24 42 
34	1 2 3 4 6 7 10 11 12 17 18 19 24 25 26 27 36 37 39 40 42 44 46 48 
35	3 6 12 25 26 29 36 39 40 45 
36	0 3 4 5 7 13 15 27 28 34 35 39 43 
37	3 4 18 20 29 34 39 43 45 46 
38	3 12 13 18 19 24 29 30 32 40 43 45 49 
39	1 5 7 9 11 12 13 17 18 19 27 34 35 36 37 41 43 45 46 
40	4 7 8 18 20 34 35 38 42 43 48 
41	0 1 3 25 26 29 39 47 48 
42	1 3 6 7 11 12 13 25 33 34 40 43 44 48 49 
43	3 4 5 9 13 19 28 32 36 37 38 39 40 42 47 
44	0 4 8 14 15 17 20 23 27 34 42 
45	0 2 3 4 8 10 13 14 15 17 18 20 21 22 23 26 31 32 35 37 38 39 47 49 
46	1 3 5 7 8 9 13 14 15 17 19 28 34 37 39 48 
47	3 4 5 11 13 16 18 19 31 41 43 45 
48	4 9 13 16 26 27 29 30 31 34 40 41 42 46 
49	4 13 16 19 20 21 22 25 26 29 31 32 38 42 45 

