50
0	8 16 17 18 25 28 30 36 37 40 41 45 
1	5 17 21 22 25 28 31 38 40 41 46 
2	3 4 5 10 11 18 20 26 27 28 29 31 34 39 41 45 46 
3	2 4 6 10 12 16 17 18 24 26 30 35 36 41 44 46 
4	2 3 8 11 14 21 24 25 28 30 32 36 41 
5	1 2 28 29 34 36 41 
6	3 7 11 21 23 28 29 30 32 36 37 46 
7	6 14 15 17 26 30 31 32 41 44 47 
8	0 4 9 11 12 13 15 17 25 28 30 36 41 45 
9	8 13 28 30 31 36 39 41 
10	2 3 13 15 17 21 25 26 28 29 36 
11	2 4 6 8 14 20 23 24 25 27 28 36 37 46 47 
12	3 8 14 15 18 25 26 35 36 39 41 42 44 
13	8 9 10 17 18 25 31 41 43 
14	4 7 11 12 19 24 28 35 36 38 40 
15	7 8 10 12 17 25 26 27 30 36 37 41 44 48 
16	0 3 18 21 25 28 31 32 34 35 36 41 43 44 45 47 48 
17	0 1 3 7 8 10 13 15 18 21 22 25 26 28 30 36 37 39 42 44 49 
18	0 2 3 12 13 16 17 21 28 29 30 35 41 49 
19	14 23 27 34 36 
20	2 11 25 28 32 36 40 41 
21	1 4 6 10 16 17 18 22 23 27 34 36 41 43 45 47 
22	1 17 21 25 33 35 36 41 42 
23	6 11 19 21 25 27 28 30 36 40 41 42 47 
24	3 4 11 14 25 26 27 30 31 33 36 39 40 43 
25	0 1 4 8 10 11 12 13 15 16 17 20 22 23 24 27 28 30 33 35 36 37 38 41 43 45 46 47 
26	2 3 7 10 12 15 17 24 28 29 30 32 38 41 42 46 
27	2 11 15 19 21 23 24 25 29 31 34 35 36 
28	0 1 2 4 5 6 8 9 10 11 14 16 17 18 20 23 25 26 30 31 33 35 36 37 40 41 42 43 44 46 47 48 49 
29	2 5 6 10 18 26 27 31 36 38 40 41 44 
30	0 3 4 6 7 8 9 15 17 18 23 24 25 26 28 31 37 41 48 49 
31	1 2 7 9 13 16 24 27 28 29 30 33 34 35 37 38 39 41 42 45 47 48 49 
32	4 6 7 16 20 26 36 40 41 45 46 47 49 
33	22 24 25 28 31 35 36 39 41 
34	2 5 16 19 21 27 31 35 36 48 
35	3 12 14 16 18 22 25 27 28 31 33 34 36 41 42 45 49 
36	0 3 4 5 6 8 9 10 11 12 14 15 16 17 19 20 21 22 23 24 25 27 28 29 32 33 34 35 37 40 41 44 45 46 48 49 
37	0 6 11 15 17 25 28 30 31 36 38 39 
38	1 14 25 26 29 31 37 40 41 43 
39	2 9 12 17 24 31 33 37 41 45 48 
40	0 1 14 20 23 24 28 29 32 36 38 41 43 
41	0 1 2 3 4 5 7 8 9 12 13 15 16 18 20 21 22 23 25 26 28 29 30 31 32 33 35 36 38 39 40 44 45 48 49 
42	12 17 22 23 26 28 31 35 48 
43	13 16 21 24 25 28 38 40 
44	3 7 12 15 16 17 28 29 36 41 
45	0 2 8 16 21 25 31 32 35 36 39 41 47 
46	1 2 3 6 11 25 26 28 32 36 47 
47	7 11 16 21 23 25 28 31 32 45 46 48 49 
48	15 16 28 30 31 34 36 39 41 42 47 
49	17 18 28 30 31 32 35 36 41 47 

