50
0	3 5 10 12 14 19 22 23 24 29 30 33 38 49 
1	2 5 6 8 12 13 17 18 19 20 21 23 27 28 29 32 33 34 35 36 43 45 46 48 
2	1 3 6 8 11 12 14 19 20 22 23 25 27 28 30 31 32 35 38 40 41 43 45 46 
3	0 2 4 6 8 9 19 20 22 23 27 30 32 34 42 46 
4	3 5 6 15 19 20 23 25 30 32 36 38 
5	0 1 4 6 9 12 14 16 23 28 29 40 42 44 47 
6	1 2 3 4 5 10 12 15 16 19 22 23 29 32 37 39 42 49 
7	12 16 19 22 23 36 41 42 47 
8	1 2 3 9 13 16 18 19 23 30 31 39 41 42 44 
9	3 5 8 10 11 12 13 14 16 19 20 21 22 23 25 30 41 42 
10	0 6 9 14 19 20 23 24 32 33 35 37 38 42 43 47 49 
11	2 9 14 17 19 23 28 29 31 44 47 48 
12	0 1 2 5 6 7 9 14 19 20 22 23 24 25 29 31 32 34 37 38 40 44 47 
13	1 8 9 16 19 21 22 23 24 29 30 31 33 35 36 45 
14	0 2 5 9 10 11 12 19 23 30 36 37 42 48 
15	4 6 19 23 24 26 30 38 39 40 
16	5 6 7 8 9 13 17 19 22 23 30 35 40 42 47 
17	1 11 16 19 21 27 29 36 37 39 42 43 46 48 
18	1 8 23 28 30 31 32 38 41 42 
19	0 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 22 23 24 26 29 30 31 32 34 35 36 37 39 42 43 44 45 47 48 49 
20	1 2 3 4 9 10 12 23 24 32 34 35 48 
21	1 9 13 17 24 26 29 31 35 36 42 
22	0 2 3 6 7 9 12 13 16 19 23 24 27 29 34 35 36 37 39 40 42 44 45 46 
23	0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 22 26 27 28 29 30 31 32 33 34 35 36 40 41 42 44 48 49 
24	0 10 12 13 15 19 20 21 22 25 31 36 40 46 48 
25	2 4 9 12 24 31 32 33 35 41 42 44 45 46 
26	15 19 21 23 27 30 36 37 44 46 49 
27	1 2 3 17 22 23 26 29 30 42 
28	1 2 5 11 18 23 29 44 48 
29	0 1 5 6 11 12 13 17 19 21 22 23 27 28 30 31 33 39 46 47 
30	0 2 3 4 8 9 13 14 15 16 18 19 23 26 27 29 31 36 37 40 41 42 47 
31	2 8 11 12 13 18 19 21 23 24 25 29 30 33 34 36 38 40 41 42 43 46 
32	1 2 3 4 6 10 12 18 19 20 23 25 34 35 36 38 42 43 44 45 
33	0 1 10 13 23 25 29 31 34 36 39 40 42 
34	1 3 12 19 20 22 23 31 32 33 35 42 43 
35	1 2 10 13 16 19 20 21 22 23 25 32 34 42 
36	1 4 7 13 14 17 19 21 22 23 24 26 30 31 32 33 38 42 47 48 
37	6 10 12 14 17 19 22 26 30 42 43 
38	0 2 4 10 12 15 18 31 32 36 39 44 48 49 
39	6 8 15 17 19 22 29 33 38 41 49 
40	2 5 12 15 16 22 23 24 30 31 33 44 45 47 
41	2 7 8 9 18 23 25 30 31 39 42 43 44 
42	3 5 6 7 8 9 10 14 16 17 18 19 21 22 23 25 27 30 31 32 33 34 35 36 37 41 43 44 48 
43	1 2 10 17 19 31 32 34 37 41 42 48 
44	5 8 11 12 19 22 23 25 26 28 32 38 40 41 42 47 
45	1 2 13 19 22 25 32 40 46 
46	1 2 3 17 22 24 25 26 29 31 45 49 
47	5 7 10 11 12 16 19 29 30 36 40 44 49 
48	1 11 14 17 19 20 23 24 28 36 38 42 43 
49	0 6 10 19 23 26 38 39 46 47 

