50
0	11 12 13 16 42 43 
1	4 5 8 9 11 12 16 18 21 23 24 30 31 32 
2	3 7 12 15 18 30 39 42 44 
3	2 6 7 8 9 11 14 15 18 20 21 24 25 26 27 31 33 38 39 40 41 43 44 45 47 
4	1 10 12 18 22 25 27 30 39 45 
5	1 9 18 35 37 38 40 43 48 49 
6	3 15 16 19 21 29 41 43 44 48 
7	2 3 27 28 29 31 38 39 41 42 44 45 47 
8	1 3 12 18 20 23 35 36 37 39 43 45 47 
9	1 3 5 11 15 17 18 25 31 42 43 48 
10	4 11 18 30 36 43 45 49 
11	0 1 3 9 10 12 22 26 28 40 46 49 
12	0 1 2 4 8 11 14 24 27 29 30 31 33 35 36 43 46 47 48 49 
13	0 18 19 21 24 32 36 37 49 
14	3 12 17 32 37 39 40 42 43 
15	2 3 6 9 16 19 20 23 25 31 34 36 42 44 45 
16	0 1 6 15 35 42 46 
17	9 14 18 19 22 24 25 39 43 44 48 
18	1 2 3 4 5 8 9 10 13 17 19 20 23 24 27 28 29 31 32 33 34 35 36 37 38 39 40 41 42 44 45 46 48 49 
19	6 13 15 17 18 20 21 23 28 32 35 40 41 43 
20	3 8 15 18 19 25 29 32 41 
21	1 3 6 13 19 38 41 44 45 
22	4 11 17 38 42 46 
23	1 8 15 18 19 24 27 30 36 42 45 
24	1 3 12 13 17 18 23 25 27 34 35 36 37 38 43 46 47 
25	3 4 9 15 17 20 24 29 33 34 40 43 45 
26	3 11 27 33 39 42 46 
27	3 4 7 12 18 23 24 26 29 30 31 35 41 43 
28	7 11 18 19 35 36 47 
29	6 7 12 18 20 25 27 30 35 47 
30	1 2 4 10 12 23 27 29 36 37 42 43 
31	1 3 7 9 12 15 18 27 33 34 39 41 43 45 
32	1 13 14 18 19 20 33 34 42 43 47 
33	3 12 18 25 26 31 32 36 40 43 
34	15 18 24 25 31 32 36 41 42 45 47 
35	5 8 12 16 18 19 24 27 28 29 39 42 43 49 
36	8 10 12 13 15 18 23 24 28 30 33 34 43 45 
37	5 8 13 14 18 24 30 41 48 
38	3 5 7 18 21 22 24 40 45 
39	2 3 4 7 8 14 17 18 26 31 35 45 48 
40	3 5 11 14 18 19 25 33 38 41 42 43 45 46 47 
41	3 6 7 18 19 20 21 27 31 34 37 40 45 
42	0 2 7 9 14 15 16 18 22 23 26 30 32 34 35 40 43 45 47 
43	0 3 5 6 8 9 10 12 14 17 19 24 25 27 30 31 32 33 35 36 40 42 44 47 48 
44	2 3 6 7 15 17 18 21 43 
45	3 4 7 8 10 15 18 21 23 25 31 34 36 38 39 40 41 42 48 49 
46	11 12 16 18 22 24 26 40 49 
47	3 7 8 12 24 28 29 32 34 40 42 43 
48	5 6 9 12 17 18 37 39 43 45 49 
49	5 10 11 12 13 18 35 45 46 48 

