50
0	1 5 8 10 11 16 19 21 23 25 26 28 29 31 33 34 36 37 41 42 44 46 48 49 
1	0 4 6 8 9 10 14 15 16 17 18 19 20 21 22 26 30 31 32 33 34 35 41 42 44 45 47 49 
2	6 7 10 15 22 25 40 43 44 48 49 
3	8 12 13 15 23 24 27 28 31 39 41 44 
4	1 6 7 20 21 27 28 31 33 34 38 39 41 42 44 48 
5	0 6 7 14 15 24 30 40 43 44 48 
6	1 2 4 5 7 8 9 21 23 26 33 34 
7	2 4 5 6 9 10 11 12 15 23 26 28 29 30 37 41 44 45 47 49 
8	0 1 3 6 28 34 41 
9	1 6 7 10 11 18 19 23 33 34 36 41 44 
10	0 1 2 7 9 12 14 15 17 18 22 24 32 35 38 40 41 44 
11	0 7 9 12 14 23 28 34 38 41 44 47 49 
12	3 7 10 11 15 16 18 19 20 23 25 28 30 33 35 36 40 41 44 47 48 
13	3 19 21 22 24 31 33 36 43 44 49 
14	1 5 10 11 15 20 24 28 33 36 42 44 49 
15	1 2 3 5 7 10 12 14 23 28 29 31 32 37 38 41 43 44 48 49 
16	0 1 12 28 30 42 43 44 48 49 
17	1 10 19 23 25 28 33 44 45 46 
18	1 9 10 12 26 29 36 38 39 40 41 44 47 49 
19	0 1 9 12 13 17 20 23 25 40 44 48 
20	1 4 12 14 19 30 34 38 41 47 49 
21	0 1 4 6 13 28 38 39 41 43 47 
22	1 2 10 13 25 33 44 
23	0 3 6 7 9 11 12 15 17 19 25 26 27 28 36 37 40 41 42 44 49 
24	3 5 10 13 14 27 29 32 41 44 
25	0 2 12 17 19 22 23 27 31 32 34 35 36 38 41 48 
26	0 1 6 7 18 23 34 36 48 
27	3 4 23 24 25 33 34 35 42 43 44 45 
28	0 3 4 7 8 11 12 14 15 16 17 21 23 28 29 30 33 36 37 38 39 40 41 42 44 46 
29	0 7 15 18 24 28 31 34 41 
30	1 5 7 12 16 20 28 34 44 
31	0 1 3 4 13 15 25 29 33 34 39 40 41 43 44 46 49 
32	1 10 15 24 25 35 40 42 47 
33	0 1 4 6 9 12 13 14 17 22 27 28 31 35 36 39 40 44 45 
34	0 1 4 6 8 9 11 20 25 26 27 29 30 31 35 36 38 41 46 49 
35	1 10 12 25 27 32 33 34 41 44 46 
36	0 9 12 13 14 18 23 25 26 28 33 34 41 45 48 
37	0 7 15 23 28 38 39 41 44 49 
38	4 10 11 15 18 20 21 25 28 34 37 40 41 47 
39	3 4 18 21 28 31 33 37 40 44 49 
40	2 5 10 12 18 19 23 28 31 32 33 38 39 41 43 44 45 47 48 
41	0 1 3 4 7 8 9 10 11 12 15 18 20 21 23 24 25 28 29 31 34 35 36 37 38 40 42 44 46 49 
42	0 1 4 14 16 23 27 28 32 41 48 49 
43	2 5 13 15 16 21 27 31 40 49 
44	0 1 2 3 4 5 7 9 10 11 12 13 14 15 16 17 18 19 22 23 24 27 28 30 31 33 35 37 39 40 41 47 48 
45	1 7 17 27 33 36 40 48 
46	0 17 28 31 34 35 41 
47	1 7 11 12 18 20 21 32 38 40 44 49 
48	0 2 4 5 12 15 16 19 25 26 36 40 42 44 45 
49	0 1 2 7 11 13 14 15 16 18 20 23 31 34 37 39 41 42 43 47 

