50
0	5 9 10 11 12 15 17 26 37 38 47 
1	7 8 9 12 20 22 23 25 37 46 47 
2	5 6 15 20 22 24 31 39 41 42 44 
3	4 5 12 16 22 32 36 37 43 46 47 48 
4	3 6 10 13 14 23 41 
5	0 2 3 11 13 37 39 40 42 43 
6	2 4 12 13 14 17 36 45 47 48 49 
7	1 8 17 23 29 35 
8	1 7 17 18 25 27 30 37 40 44 46 48 49 
9	0 1 10 12 13 17 20 23 24 25 26 27 30 31 33 35 37 38 39 43 44 47 
10	0 4 9 11 14 19 27 30 36 40 42 47 48 49 
11	0 5 10 17 23 28 30 32 36 49 
12	0 1 3 6 9 14 26 31 32 35 39 43 45 49 
13	4 5 6 9 17 18 20 25 29 35 36 37 39 40 43 44 49 
14	4 6 10 12 22 26 30 31 35 39 40 43 44 46 47 
15	0 2 19 21 38 43 44 47 
16	3 21 26 30 36 42 45 47 
17	0 6 7 8 9 11 13 20 31 38 39 41 49 
18	8 13 19 20 23 31 34 36 39 44 46 47 
19	10 15 18 34 36 37 39 41 49 
20	1 2 9 13 17 18 30 35 36 39 49 
21	15 16 22 27 35 43 
22	1 2 3 14 21 27 32 33 34 36 39 40 42 43 49 
23	1 4 7 9 11 18 26 28 30 32 36 37 38 40 43 46 47 
24	2 9 25 26 29 30 46 49 
25	1 8 9 13 24 29 31 33 34 39 43 45 48 
26	0 9 12 14 16 23 24 27 32 34 39 47 49 
27	8 9 10 21 22 26 29 30 33 35 36 38 39 40 43 44 45 46 
28	11 23 28 31 32 48 
29	7 13 24 25 27 35 37 42 46 49 
30	8 9 10 11 14 16 20 23 24 27 31 36 38 39 40 46 
31	2 9 12 14 17 18 25 28 30 33 35 41 43 
32	3 11 12 22 23 26 28 33 35 43 46 49 
33	9 22 25 27 31 32 36 40 43 46 49 
34	18 19 22 25 26 39 43 45 47 
35	7 9 12 13 14 20 21 27 29 31 32 36 46 49 
36	3 6 10 11 13 16 18 19 20 22 23 27 30 33 35 37 43 44 45 46 
37	0 1 3 5 8 9 13 19 23 29 36 38 
38	0 9 15 17 23 27 30 37 42 
39	2 5 9 12 13 14 17 18 19 20 22 25 26 27 30 34 42 45 46 
40	5 8 10 13 14 22 23 27 30 33 45 49 
41	2 4 17 19 31 46 
42	2 5 10 16 22 29 38 39 46 48 49 
43	3 5 9 12 13 14 15 21 22 23 25 27 31 32 33 34 36 44 45 46 47 48 49 
44	2 8 9 13 14 15 18 27 36 43 
45	6 12 16 25 27 34 36 39 40 43 48 
46	1 3 8 14 18 23 24 27 29 30 32 33 35 36 39 41 42 43 47 49 
47	0 1 3 6 9 10 14 15 16 18 23 26 34 43 46 
48	3 6 8 10 25 28 42 43 45 49 
49	6 8 10 11 12 13 17 19 20 22 24 26 29 32 33 35 40 42 43 46 48 

