50
0	2 3 9 11 15 17 21 23 25 27 31 32 33 35 41 43 45 
1	2 3 8 22 25 26 29 35 43 45 
2	0 1 6 16 23 31 36 37 41 45 
3	0 1 4 9 16 28 29 30 45 
4	3 6 7 17 26 30 31 41 44 45 46 
5	8 9 18 20 25 26 32 45 
6	2 4 17 22 26 33 34 38 41 42 
7	4 9 21 25 29 30 41 46 
8	1 5 18 19 24 25 26 30 31 37 40 41 45 46 
9	0 3 5 7 13 17 22 23 26 27 28 29 32 35 36 38 40 48 49 
10	18 19 24 27 30 33 35 43 48 
11	0 12 14 15 16 21 26 29 31 36 37 38 41 48 
12	11 14 15 25 26 28 39 40 41 47 
13	9 26 32 39 41 44 45 48 
14	11 12 15 17 26 29 30 34 40 41 
15	0 11 12 14 20 24 25 26 27 32 35 41 43 45 47 49 
16	2 3 11 36 39 41 43 44 45 
17	0 4 6 9 14 18 19 22 27 38 39 41 43 
18	5 8 10 17 20 22 26 28 29 32 36 38 43 
19	8 10 17 21 22 26 27 32 40 41 49 
20	5 15 18 27 28 29 32 33 43 
21	0 7 11 19 26 30 31 34 36 42 43 45 
22	1 6 9 17 18 19 25 26 33 34 38 41 43 44 49 
23	0 2 9 26 37 38 40 41 43 47 
24	8 10 15 25 26 38 39 41 45 
25	0 1 5 7 8 12 15 22 24 26 27 31 33 35 36 40 41 44 49 
26	1 4 5 6 8 9 11 12 13 14 15 18 19 21 22 23 24 25 27 30 31 32 33 36 38 39 40 41 42 43 44 45 46 49 
27	0 9 10 15 17 19 20 25 26 37 39 46 
28	3 9 12 18 20 34 37 41 42 
29	1 3 7 9 11 14 18 20 32 35 36 37 38 39 40 41 44 47 
30	3 4 7 8 10 14 21 26 36 39 41 
31	0 2 4 8 11 21 25 26 35 46 49 
32	0 5 9 13 15 18 19 20 26 29 41 43 49 
33	0 6 10 20 22 25 26 34 41 49 
34	6 14 21 22 28 33 37 39 42 46 
35	0 1 9 10 15 25 29 31 40 41 43 44 46 49 
36	2 9 11 16 18 21 25 26 29 30 37 41 43 
37	2 8 11 23 27 28 29 34 36 39 41 44 
38	6 9 11 17 18 22 23 24 26 29 39 46 
39	12 13 16 17 24 26 27 29 30 34 37 38 41 44 
40	8 9 12 14 19 23 25 26 29 35 41 46 47 
41	0 2 4 6 7 8 11 12 13 14 15 16 17 19 22 23 24 25 26 28 29 30 32 33 35 36 37 39 40 45 46 47 48 49 
42	6 21 26 28 34 48 
43	0 1 10 15 16 17 18 20 21 22 23 26 32 35 36 47 49 
44	4 13 16 22 25 26 29 35 37 39 
45	0 1 2 3 4 5 8 13 15 16 21 24 26 41 
46	4 7 8 26 27 31 34 35 38 40 41 47 
47	12 15 23 29 40 41 43 46 48 
48	9 10 11 13 41 42 47 
49	9 15 19 22 25 26 31 32 33 35 41 43 

