50
0	3 11 12 15 17 21 31 33 41 43 49 
1	6 8 16 19 28 34 37 39 40 43 44 
2	3 5 6 8 9 10 13 14 15 16 23 25 26 31 33 38 42 43 44 46 47 
3	0 2 6 7 8 9 10 11 12 13 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 42 44 45 48 49 
4	5 11 19 27 28 33 35 38 40 43 45 47 48 49 
5	2 4 17 18 19 21 23 25 27 33 48 
6	1 2 3 7 12 21 28 34 38 
7	3 6 17 21 24 32 37 39 43 48 
8	1 2 3 13 14 19 20 21 23 44 
9	2 3 10 11 14 19 26 27 33 39 40 42 43 
10	2 3 9 13 15 17 19 21 24 26 33 35 43 49 
11	0 3 4 9 14 17 23 27 30 32 33 38 42 44 47 
12	0 3 6 16 19 21 25 30 
13	2 3 8 10 18 29 32 36 37 42 
14	2 8 9 11 16 23 34 35 36 40 46 
15	0 2 10 21 22 23 24 27 32 44 
16	1 2 12 14 31 33 36 43 45 46 48 
17	0 5 7 10 11 21 39 44 47 
18	5 13 19 25 27 30 31 32 39 41 49 
19	1 3 4 5 8 9 10 12 18 21 24 25 27 29 30 33 34 36 38 39 40 41 43 45 48 
20	3 8 23 26 27 28 30 32 34 39 44 49 
21	0 3 5 6 7 8 10 12 15 17 19 23 25 29 31 32 34 35 36 37 38 39 41 43 45 47 48 49 
22	15 23 32 34 38 40 44 47 
23	2 3 5 8 11 14 15 20 21 22 28 29 34 36 41 43 44 
24	3 7 10 15 19 25 31 40 44 48 49 
25	2 3 5 12 18 19 21 24 29 33 34 35 36 38 40 43 46 
26	2 3 9 10 20 27 35 38 40 41 47 48 
27	3 4 5 9 11 15 18 19 20 26 30 33 44 
28	1 3 4 6 20 23 35 44 
29	3 13 19 21 23 25 33 34 39 41 42 43 
30	3 11 12 18 19 20 27 33 42 47 
31	0 2 3 16 18 21 24 33 45 
32	3 7 11 13 15 18 20 21 22 37 43 44 49 
33	0 2 3 4 5 9 10 11 16 19 25 27 29 30 31 36 39 41 44 45 46 49 
34	1 3 6 14 19 20 21 22 23 25 29 38 40 45 46 
35	3 4 10 14 21 25 26 28 37 44 
36	3 13 14 16 19 21 23 25 33 47 48 
37	1 3 7 13 21 32 35 43 49 
38	2 3 4 6 11 19 21 22 25 26 34 41 46 
39	1 3 7 9 17 18 19 20 21 29 33 42 43 
40	1 3 4 9 14 19 22 24 25 26 34 
41	0 18 19 21 23 26 29 33 38 42 43 
42	2 3 9 11 13 29 30 39 41 44 
43	0 1 2 4 7 9 10 16 19 21 23 25 29 32 37 39 41 44 45 47 
44	1 2 3 8 11 15 17 20 22 23 24 27 28 32 33 35 42 43 
45	3 4 16 19 21 31 33 34 43 
46	2 14 16 25 33 34 38 48 
47	2 4 11 17 21 22 26 30 36 43 
48	3 4 5 7 16 19 21 24 26 36 46 
49	0 3 4 10 18 20 21 24 32 33 37 

