50
0	3 4 5 6 10 11 12 16 26 36 48 
1	3 5 6 7 8 9 10 11 12 14 16 17 23 26 28 29 30 31 32 33 36 37 39 42 43 44 47 
2	3 8 10 11 13 15 17 31 33 37 39 41 45 49 
3	0 1 2 5 6 9 10 11 12 13 14 15 16 17 18 19 22 23 25 28 30 31 32 33 35 36 37 38 40 41 42 45 47 49 
4	0 6 10 11 16 22 24 25 26 27 28 37 
5	0 1 3 7 8 9 11 12 14 15 16 22 23 29 30 31 35 36 37 38 39 43 44 46 
6	0 1 3 4 9 16 20 28 33 35 37 
7	1 5 10 12 16 17 23 25 28 37 40 45 
8	1 2 5 9 10 11 12 14 21 24 25 26 28 30 37 44 45 48 
9	1 3 5 6 8 10 11 14 16 18 23 28 31 36 37 
10	0 1 2 3 4 7 8 9 12 14 16 18 22 23 25 26 27 28 29 30 31 32 34 35 37 38 39 41 42 43 44 47 49 
11	0 1 2 3 4 5 8 9 12 13 15 16 17 18 19 20 21 22 23 25 27 30 31 33 34 36 37 38 40 41 44 45 46 48 49 
12	0 1 3 5 7 8 10 11 14 20 21 23 31 32 34 35 36 37 41 42 43 48 49 
13	2 3 11 16 17 18 21 23 24 33 34 36 37 39 44 46 
14	1 3 5 8 9 10 12 15 24 25 26 28 35 36 37 38 
15	2 3 5 11 14 21 22 30 33 37 41 
16	0 1 3 4 5 6 7 9 10 11 13 18 19 21 22 23 24 25 26 34 35 36 38 40 41 42 45 46 47 48 49 
17	1 2 3 7 11 13 18 33 35 37 38 40 44 
18	3 9 10 11 13 16 17 19 22 24 25 26 31 32 33 34 36 37 38 39 40 41 44 45 48 
19	3 11 16 18 23 34 39 49 
20	6 11 12 29 30 35 36 38 42 43 44 47 48 49 
21	8 11 12 13 15 16 25 32 35 37 38 42 45 
22	3 4 5 10 11 15 16 18 26 28 37 
23	1 3 5 7 9 10 11 12 13 16 19 24 25 28 29 30 36 43 47 49 
24	4 8 13 14 16 18 23 28 31 32 37 38 40 
25	3 4 7 8 10 11 14 16 18 21 23 28 29 33 36 37 39 46 
26	0 1 4 8 10 14 16 18 22 31 36 
27	4 10 11 28 29 37 44 
28	1 3 4 6 7 8 9 10 14 22 23 24 25 27 34 36 37 40 41 42 47 48 
29	1 5 10 20 23 25 27 33 34 36 37 39 40 45 
30	1 3 5 8 10 11 15 20 23 36 37 43 44 
31	1 2 3 5 9 10 11 12 18 24 26 32 36 37 41 43 
32	1 3 10 12 18 21 24 31 37 38 39 47 
33	1 2 3 6 11 13 15 17 18 25 29 36 37 38 40 42 43 47 
34	10 11 12 13 16 18 19 28 29 37 
35	3 5 6 10 12 14 16 17 20 21 37 46 47 
36	0 1 3 5 9 11 12 13 14 16 18 20 23 25 26 28 29 30 31 33 37 39 44 46 47 48 
37	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 21 22 24 25 27 28 29 30 31 32 33 34 35 36 38 39 40 43 44 47 48 
38	3 5 10 11 14 16 17 18 20 21 24 32 33 37 43 49 
39	1 2 5 10 13 18 19 25 29 32 36 37 49 
40	3 7 11 16 17 18 24 28 29 33 37 41 45 48 
41	2 3 10 11 12 15 16 18 28 31 40 47 48 49 
42	1 3 10 12 16 20 21 28 33 48 
43	1 5 10 12 20 23 30 31 33 37 38 48 
44	1 5 8 10 11 13 17 18 20 27 30 36 37 46 
45	2 3 7 8 11 16 18 21 29 40 47 
46	5 11 13 16 25 35 36 44 47 49 
47	1 3 10 16 20 23 28 32 33 35 36 37 41 45 46 
48	0 8 11 12 16 18 20 28 36 37 40 41 42 43 
49	2 3 10 11 12 16 19 20 23 38 39 41 46 

