50
0	7 8 11 16 20 21 32 33 34 40 43 44 45 49 
1	4 8 10 11 12 14 17 19 20 21 24 27 28 30 31 33 35 38 40 41 42 43 44 49 
2	5 9 12 14 17 22 26 32 35 38 44 47 49 
3	8 9 11 19 22 27 33 35 42 46 49 
4	1 5 8 9 14 17 19 20 23 38 49 
5	2 4 6 8 9 10 13 18 21 22 26 30 40 41 47 
6	5 11 12 19 21 34 42 
7	0 9 22 27 35 39 42 44 45 
8	0 1 3 4 5 13 15 17 18 19 22 29 30 31 39 43 48 
9	2 3 4 5 7 10 11 12 13 14 15 16 17 18 19 20 24 27 28 29 30 32 33 34 37 38 39 42 44 46 48 
10	1 5 9 15 29 31 32 33 35 40 46 
11	0 1 3 6 9 22 23 26 28 33 35 37 44 
12	1 2 6 9 13 14 18 21 22 23 25 26 27 35 37 43 44 46 49 
13	5 8 9 12 21 22 26 30 31 35 36 44 49 
14	1 2 4 9 12 34 42 43 
15	8 9 10 20 21 33 42 43 46 49 
16	0 9 17 19 20 21 23 33 48 
17	1 2 4 8 9 16 20 21 22 24 25 27 41 42 44 45 
18	5 8 9 12 21 24 40 41 42 48 49 
19	1 3 4 6 8 9 16 42 44 47 49 
20	0 1 4 9 15 16 17 22 34 35 44 
21	0 1 5 6 12 13 15 16 17 18 22 23 24 30 31 34 44 48 49 
22	2 3 5 7 8 11 12 13 17 20 21 23 24 25 27 28 29 30 32 34 35 36 37 38 39 40 42 43 44 45 46 47 49 
23	4 11 12 16 21 22 27 32 35 36 39 40 42 47 
24	1 9 17 18 21 22 26 28 31 33 44 46 
25	12 17 22 31 33 34 35 42 44 
26	2 5 11 12 13 24 27 28 31 33 38 40 41 
27	1 3 7 9 12 17 22 23 26 29 33 37 39 40 
28	1 9 11 22 24 26 32 36 39 41 44 
29	8 9 10 22 27 30 31 32 33 34 35 36 42 44 
30	1 5 8 9 13 21 22 29 44 48 
31	1 8 10 13 21 24 25 26 29 32 33 35 37 41 42 43 
32	0 2 9 10 22 23 28 29 31 35 42 43 45 47 49 
33	0 1 3 9 10 11 15 16 24 25 26 27 29 31 34 36 38 40 45 47 48 49 
34	0 6 9 14 20 21 22 25 29 33 39 44 49 
35	1 2 3 7 10 11 12 13 20 22 23 25 29 31 32 37 44 45 
36	13 22 23 28 29 33 42 
37	9 11 12 22 27 31 35 41 47 
38	1 2 4 9 22 26 33 44 47 48 
39	7 8 9 22 23 27 28 34 
40	0 1 5 10 18 22 23 26 27 33 44 45 46 
41	1 5 17 18 26 28 31 37 44 
42	1 3 6 7 9 14 15 17 18 19 22 23 25 29 31 32 36 44 
43	0 1 8 12 14 15 22 31 32 
44	0 1 2 7 9 11 12 13 17 19 20 21 22 24 25 28 29 30 34 35 38 40 41 42 45 47 49 
45	0 7 17 22 32 33 35 40 44 
46	3 9 10 12 15 22 24 40 49 
47	2 5 19 22 23 32 33 37 38 44 
48	8 9 16 18 21 30 33 38 
49	0 1 2 3 4 12 13 15 18 19 21 22 32 33 34 44 46 

